Record_ID,Campaign_Number,Make,Model,Model_Year,Component,Manufacturer_Campaign_Number,Recall_Type_Code,Potential_Units_Affected,Owner_Notify_Date,Report_Received_Date,Influenced_By,Summary,Consequence,Remedy,Notes,Do_Not_Drive,Park_Outside,Source_File,Source_Zip,Source_URL,Source_ID,Dictionary_File,Snapshot_Date,Metric_Label,Units_Note
253434,23V862000,TESLA,MODEL X,2022,ELECTRICAL SYSTEM:SOFTWARE,SB-23-00-009,V,120423,2024-02-17,2023-12-19,MFR,"Tesla, Inc. (Tesla) is recalling certain 2021-2023 Model S and X vehicles.  The cabin doors can be unlocked during a crash.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard number 214, ""Side Impact Protection.""","An unlocked door may unlatch and open during a crash, increasing the risk of injury.","Tesla has released an over-the-air (OTA) software update, free of charge.  Owner notification letters were mailed February 17, 2024.  Owners may contact Tesla customer service at 1-877-798-3752.  Tesla's number for this recall is SB-23-00-009.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",No,No,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,FLAT_RCL_POST_2010.zip,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,SRC-NHTSA-001,RCL.txt,2026-08-07,reported,POTAFF = potential units affected as reported to NHTSA; not confirmed repairs completed
253435,23V862000,TESLA,MODEL X,2022,ELECTRICAL SYSTEM:SOFTWARE,SB-23-00-009,V,120423,2024-02-17,2023-12-19,MFR,"Tesla, Inc. (Tesla) is recalling certain 2021-2023 Model S and X vehicles.  The cabin doors can be unlocked during a crash.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard number 214, ""Side Impact Protection.""","An unlocked door may unlatch and open during a crash, increasing the risk of injury.","Tesla has released an over-the-air (OTA) software update, free of charge.  Owner notification letters were mailed February 17, 2024.  Owners may contact Tesla customer service at 1-877-798-3752.  Tesla's number for this recall is SB-23-00-009.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",No,No,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,FLAT_RCL_POST_2010.zip,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,SRC-NHTSA-001,RCL.txt,2026-08-07,reported,POTAFF = potential units affected as reported to NHTSA; not confirmed repairs completed
253436,23V862000,TESLA,MODEL X,2022,ELECTRICAL SYSTEM:SOFTWARE,SB-23-00-009,V,120423,2024-02-17,2023-12-19,MFR,"Tesla, Inc. (Tesla) is recalling certain 2021-2023 Model S and X vehicles.  The cabin doors can be unlocked during a crash.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard number 214, ""Side Impact Protection.""","An unlocked door may unlatch and open during a crash, increasing the risk of injury.","Tesla has released an over-the-air (OTA) software update, free of charge.  Owner notification letters were mailed February 17, 2024.  Owners may contact Tesla customer service at 1-877-798-3752.  Tesla's number for this recall is SB-23-00-009.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",No,No,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,FLAT_RCL_POST_2010.zip,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,SRC-NHTSA-001,RCL.txt,2026-08-07,reported,POTAFF = potential units affected as reported to NHTSA; not confirmed repairs completed
253437,23V862000,TESLA,MODEL X,2022,LATCHES/LOCKS/LINKAGES:DOORS:LATCH,SB-23-00-009,V,120423,2024-02-17,2023-12-19,MFR,"Tesla, Inc. (Tesla) is recalling certain 2021-2023 Model S and X vehicles.  The cabin doors can be unlocked during a crash.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard number 214, ""Side Impact Protection.""","An unlocked door may unlatch and open during a crash, increasing the risk of injury.","Tesla has released an over-the-air (OTA) software update, free of charge.  Owner notification letters were mailed February 17, 2024.  Owners may contact Tesla customer service at 1-877-798-3752.  Tesla's number for this recall is SB-23-00-009.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",No,No,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,FLAT_RCL_POST_2010.zip,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,SRC-NHTSA-001,RCL.txt,2026-08-07,reported,POTAFF = potential units affected as reported to NHTSA; not confirmed repairs completed
253438,23V862000,TESLA,MODEL X,2022,LATCHES/LOCKS/LINKAGES:DOORS:LATCH,SB-23-00-009,V,120423,2024-02-17,2023-12-19,MFR,"Tesla, Inc. (Tesla) is recalling certain 2021-2023 Model S and X vehicles.  The cabin doors can be unlocked during a crash.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard number 214, ""Side Impact Protection.""","An unlocked door may unlatch and open during a crash, increasing the risk of injury.","Tesla has released an over-the-air (OTA) software update, free of charge.  Owner notification letters were mailed February 17, 2024.  Owners may contact Tesla customer service at 1-877-798-3752.  Tesla's number for this recall is SB-23-00-009.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",No,No,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,FLAT_RCL_POST_2010.zip,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,SRC-NHTSA-001,RCL.txt,2026-08-07,reported,POTAFF = potential units affected as reported to NHTSA; not confirmed repairs completed
253439,23V862000,TESLA,MODEL X,2022,LATCHES/LOCKS/LINKAGES:DOORS:LATCH,SB-23-00-009,V,120423,2024-02-17,2023-12-19,MFR,"Tesla, Inc. (Tesla) is recalling certain 2021-2023 Model S and X vehicles.  The cabin doors can be unlocked during a crash.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard number 214, ""Side Impact Protection.""","An unlocked door may unlatch and open during a crash, increasing the risk of injury.","Tesla has released an over-the-air (OTA) software update, free of charge.  Owner notification letters were mailed February 17, 2024.  Owners may contact Tesla customer service at 1-877-798-3752.  Tesla's number for this recall is SB-23-00-009.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",No,No,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,FLAT_RCL_POST_2010.zip,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,SRC-NHTSA-001,RCL.txt,2026-08-07,reported,POTAFF = potential units affected as reported to NHTSA; not confirmed repairs completed
253440,23V862000,TESLA,MODEL X,2022,LATCHES/LOCKS/LINKAGES:DOORS:LATCH,SB-23-00-009,V,120423,2024-02-17,2023-12-19,MFR,"Tesla, Inc. (Tesla) is recalling certain 2021-2023 Model S and X vehicles.  The cabin doors can be unlocked during a crash.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard number 214, ""Side Impact Protection.""","An unlocked door may unlatch and open during a crash, increasing the risk of injury.","Tesla has released an over-the-air (OTA) software update, free of charge.  Owner notification letters were mailed February 17, 2024.  Owners may contact Tesla customer service at 1-877-798-3752.  Tesla's number for this recall is SB-23-00-009.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",No,No,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,FLAT_RCL_POST_2010.zip,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,SRC-NHTSA-001,RCL.txt,2026-08-07,reported,POTAFF = potential units affected as reported to NHTSA; not confirmed repairs completed
253425,23V862000,TESLA,MODEL X,2023,ELECTRICAL SYSTEM:SOFTWARE,SB-23-00-009,V,120423,2024-02-17,2023-12-19,MFR,"Tesla, Inc. (Tesla) is recalling certain 2021-2023 Model S and X vehicles.  The cabin doors can be unlocked during a crash.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard number 214, ""Side Impact Protection.""","An unlocked door may unlatch and open during a crash, increasing the risk of injury.","Tesla has released an over-the-air (OTA) software update, free of charge.  Owner notification letters were mailed February 17, 2024.  Owners may contact Tesla customer service at 1-877-798-3752.  Tesla's number for this recall is SB-23-00-009.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",No,No,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,FLAT_RCL_POST_2010.zip,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,SRC-NHTSA-001,RCL.txt,2026-08-07,reported,POTAFF = potential units affected as reported to NHTSA; not confirmed repairs completed
253426,23V862000,TESLA,MODEL X,2023,ELECTRICAL SYSTEM:SOFTWARE,SB-23-00-009,V,120423,2024-02-17,2023-12-19,MFR,"Tesla, Inc. (Tesla) is recalling certain 2021-2023 Model S and X vehicles.  The cabin doors can be unlocked during a crash.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard number 214, ""Side Impact Protection.""","An unlocked door may unlatch and open during a crash, increasing the risk of injury.","Tesla has released an over-the-air (OTA) software update, free of charge.  Owner notification letters were mailed February 17, 2024.  Owners may contact Tesla customer service at 1-877-798-3752.  Tesla's number for this recall is SB-23-00-009.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",No,No,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,FLAT_RCL_POST_2010.zip,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,SRC-NHTSA-001,RCL.txt,2026-08-07,reported,POTAFF = potential units affected as reported to NHTSA; not confirmed repairs completed
253427,23V862000,TESLA,MODEL X,2023,ELECTRICAL SYSTEM:SOFTWARE,SB-23-00-009,V,120423,2024-02-17,2023-12-19,MFR,"Tesla, Inc. (Tesla) is recalling certain 2021-2023 Model S and X vehicles.  The cabin doors can be unlocked during a crash.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard number 214, ""Side Impact Protection.""","An unlocked door may unlatch and open during a crash, increasing the risk of injury.","Tesla has released an over-the-air (OTA) software update, free of charge.  Owner notification letters were mailed February 17, 2024.  Owners may contact Tesla customer service at 1-877-798-3752.  Tesla's number for this recall is SB-23-00-009.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",No,No,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,FLAT_RCL_POST_2010.zip,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,SRC-NHTSA-001,RCL.txt,2026-08-07,reported,POTAFF = potential units affected as reported to NHTSA; not confirmed repairs completed
253428,23V862000,TESLA,MODEL X,2023,ELECTRICAL SYSTEM:SOFTWARE,SB-23-00-009,V,120423,2024-02-17,2023-12-19,MFR,"Tesla, Inc. (Tesla) is recalling certain 2021-2023 Model S and X vehicles.  The cabin doors can be unlocked during a crash.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard number 214, ""Side Impact Protection.""","An unlocked door may unlatch and open during a crash, increasing the risk of injury.","Tesla has released an over-the-air (OTA) software update, free of charge.  Owner notification letters were mailed February 17, 2024.  Owners may contact Tesla customer service at 1-877-798-3752.  Tesla's number for this recall is SB-23-00-009.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",No,No,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,FLAT_RCL_POST_2010.zip,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,SRC-NHTSA-001,RCL.txt,2026-08-07,reported,POTAFF = potential units affected as reported to NHTSA; not confirmed repairs completed
253429,23V862000,TESLA,MODEL X,2023,LATCHES/LOCKS/LINKAGES:DOORS:LATCH,SB-23-00-009,V,120423,2024-02-17,2023-12-19,MFR,"Tesla, Inc. (Tesla) is recalling certain 2021-2023 Model S and X vehicles.  The cabin doors can be unlocked during a crash.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard number 214, ""Side Impact Protection.""","An unlocked door may unlatch and open during a crash, increasing the risk of injury.","Tesla has released an over-the-air (OTA) software update, free of charge.  Owner notification letters were mailed February 17, 2024.  Owners may contact Tesla customer service at 1-877-798-3752.  Tesla's number for this recall is SB-23-00-009.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",No,No,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,FLAT_RCL_POST_2010.zip,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,SRC-NHTSA-001,RCL.txt,2026-08-07,reported,POTAFF = potential units affected as reported to NHTSA; not confirmed repairs completed
253430,23V862000,TESLA,MODEL X,2023,LATCHES/LOCKS/LINKAGES:DOORS:LATCH,SB-23-00-009,V,120423,2024-02-17,2023-12-19,MFR,"Tesla, Inc. (Tesla) is recalling certain 2021-2023 Model S and X vehicles.  The cabin doors can be unlocked during a crash.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard number 214, ""Side Impact Protection.""","An unlocked door may unlatch and open during a crash, increasing the risk of injury.","Tesla has released an over-the-air (OTA) software update, free of charge.  Owner notification letters were mailed February 17, 2024.  Owners may contact Tesla customer service at 1-877-798-3752.  Tesla's number for this recall is SB-23-00-009.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",No,No,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,FLAT_RCL_POST_2010.zip,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,SRC-NHTSA-001,RCL.txt,2026-08-07,reported,POTAFF = potential units affected as reported to NHTSA; not confirmed repairs completed
253431,23V862000,TESLA,MODEL X,2023,LATCHES/LOCKS/LINKAGES:DOORS:LATCH,SB-23-00-009,V,120423,2024-02-17,2023-12-19,MFR,"Tesla, Inc. (Tesla) is recalling certain 2021-2023 Model S and X vehicles.  The cabin doors can be unlocked during a crash.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard number 214, ""Side Impact Protection.""","An unlocked door may unlatch and open during a crash, increasing the risk of injury.","Tesla has released an over-the-air (OTA) software update, free of charge.  Owner notification letters were mailed February 17, 2024.  Owners may contact Tesla customer service at 1-877-798-3752.  Tesla's number for this recall is SB-23-00-009.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",No,No,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,FLAT_RCL_POST_2010.zip,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,SRC-NHTSA-001,RCL.txt,2026-08-07,reported,POTAFF = potential units affected as reported to NHTSA; not confirmed repairs completed
253432,23V862000,TESLA,MODEL X,2023,LATCHES/LOCKS/LINKAGES:DOORS:LATCH,SB-23-00-009,V,120423,2024-02-17,2023-12-19,MFR,"Tesla, Inc. (Tesla) is recalling certain 2021-2023 Model S and X vehicles.  The cabin doors can be unlocked during a crash.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard number 214, ""Side Impact Protection.""","An unlocked door may unlatch and open during a crash, increasing the risk of injury.","Tesla has released an over-the-air (OTA) software update, free of charge.  Owner notification letters were mailed February 17, 2024.  Owners may contact Tesla customer service at 1-877-798-3752.  Tesla's number for this recall is SB-23-00-009.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",No,No,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,FLAT_RCL_POST_2010.zip,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,SRC-NHTSA-001,RCL.txt,2026-08-07,reported,POTAFF = potential units affected as reported to NHTSA; not confirmed repairs completed
277399,24V035000,TESLA,MODEL S,2023,BACK OVER PREVENTION: SENSING SYSTEM: CAMERA,SB-24-00-002,V,199575,2024-03-22,2024-01-22,MFR,"Tesla, Inc. (Tesla) is recalling certain 2023 Model S, X, and Y vehicles equipped with full self-driving computer 4.0 and running a software release version 2023.44.30 through 2023.44.30.6 or 2023.44.100.  Software instability may prevent the rearview camera image from displaying.",A rearview image that does not display while in reverse decreases the driver's visibility and increases the risk of a crash.,"Tesla has released an over-the-air (OTA) software update, free of charge.  Owner notification letters were mailed March 22, 2024.  Owners may contact Tesla customer service at 1-877-798-3752.  Tesla's number for this recall is SB-24-00-002.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",No,No,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,FLAT_RCL_POST_2010.zip,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,SRC-NHTSA-001,RCL.txt,2026-08-07,reported,POTAFF = potential units affected as reported to NHTSA; not confirmed repairs completed
277401,24V035000,TESLA,MODEL X,2023,BACK OVER PREVENTION: SENSING SYSTEM: CAMERA,SB-24-00-002,V,199575,2024-03-22,2024-01-22,MFR,"Tesla, Inc. (Tesla) is recalling certain 2023 Model S, X, and Y vehicles equipped with full self-driving computer 4.0 and running a software release version 2023.44.30 through 2023.44.30.6 or 2023.44.100.  Software instability may prevent the rearview camera image from displaying.",A rearview image that does not display while in reverse decreases the driver's visibility and increases the risk of a crash.,"Tesla has released an over-the-air (OTA) software update, free of charge.  Owner notification letters were mailed March 22, 2024.  Owners may contact Tesla customer service at 1-877-798-3752.  Tesla's number for this recall is SB-24-00-002.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",No,No,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,FLAT_RCL_POST_2010.zip,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,SRC-NHTSA-001,RCL.txt,2026-08-07,reported,POTAFF = potential units affected as reported to NHTSA; not confirmed repairs completed
277400,24V035000,TESLA,MODEL Y,2023,BACK OVER PREVENTION: SENSING SYSTEM: CAMERA,SB-24-00-002,V,199575,2024-03-22,2024-01-22,MFR,"Tesla, Inc. (Tesla) is recalling certain 2023 Model S, X, and Y vehicles equipped with full self-driving computer 4.0 and running a software release version 2023.44.30 through 2023.44.30.6 or 2023.44.100.  Software instability may prevent the rearview camera image from displaying.",A rearview image that does not display while in reverse decreases the driver's visibility and increases the risk of a crash.,"Tesla has released an over-the-air (OTA) software update, free of charge.  Owner notification letters were mailed March 22, 2024.  Owners may contact Tesla customer service at 1-877-798-3752.  Tesla's number for this recall is SB-24-00-002.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",No,No,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,FLAT_RCL_POST_2010.zip,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,SRC-NHTSA-001,RCL.txt,2026-08-07,reported,POTAFF = potential units affected as reported to NHTSA; not confirmed repairs completed
287585,24V051000,TESLA,CYBERTRUCK,2024,ELECTRICAL SYSTEM: INSTRUMENT CLUSTER/PANEL,SB-24-00-003,V,2193869,2024-02-21,2024-01-30,OVSC,"Tesla, Inc. (Tesla) is recalling certain 2012-2023 Model S, 2016-2024 Model X, 2017-2023 Model 3, 2019-2024 Model Y, and 2024 Cybertruck vehicles.  An incorrect font size is displayed on the instrument panel for the Brake, Park, and Antilock Brake System (ABS) warning lights.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard number 105, ""Hydraulic and Electric Brake Systems"" and 135, ""Light Vehicle Brake Systems.""","Warning lights with a smaller font size can make critical safety information on the instrument panel difficult to read, increasing the risk of a crash.","Tesla began releasing an over-the-air (OTA) software update, free of charge.  Owners may contact Tesla customer service at 1-877-798-3752.  Tesla's number for this recall is SB-24-00-003.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",No,No,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,FLAT_RCL_POST_2010.zip,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,SRC-NHTSA-001,RCL.txt,2026-08-07,reported,POTAFF = potential units affected as reported to NHTSA; not confirmed repairs completed
287555,24V051000,TESLA,MODEL 3,2017,ELECTRICAL SYSTEM: INSTRUMENT CLUSTER/PANEL,SB-24-00-003,V,2193869,2024-02-21,2024-01-30,OVSC,"Tesla, Inc. (Tesla) is recalling certain 2012-2023 Model S, 2016-2024 Model X, 2017-2023 Model 3, 2019-2024 Model Y, and 2024 Cybertruck vehicles.  An incorrect font size is displayed on the instrument panel for the Brake, Park, and Antilock Brake System (ABS) warning lights.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard number 105, ""Hydraulic and Electric Brake Systems"" and 135, ""Light Vehicle Brake Systems.""","Warning lights with a smaller font size can make critical safety information on the instrument panel difficult to read, increasing the risk of a crash.","Tesla began releasing an over-the-air (OTA) software update, free of charge.  Owners may contact Tesla customer service at 1-877-798-3752.  Tesla's number for this recall is SB-24-00-003.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",No,No,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,FLAT_RCL_POST_2010.zip,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,SRC-NHTSA-001,RCL.txt,2026-08-07,reported,POTAFF = potential units affected as reported to NHTSA; not confirmed repairs completed
287559,24V051000,TESLA,MODEL 3,2018,ELECTRICAL SYSTEM: INSTRUMENT CLUSTER/PANEL,SB-24-00-003,V,2193869,2024-02-21,2024-01-30,OVSC,"Tesla, Inc. (Tesla) is recalling certain 2012-2023 Model S, 2016-2024 Model X, 2017-2023 Model 3, 2019-2024 Model Y, and 2024 Cybertruck vehicles.  An incorrect font size is displayed on the instrument panel for the Brake, Park, and Antilock Brake System (ABS) warning lights.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard number 105, ""Hydraulic and Electric Brake Systems"" and 135, ""Light Vehicle Brake Systems.""","Warning lights with a smaller font size can make critical safety information on the instrument panel difficult to read, increasing the risk of a crash.","Tesla began releasing an over-the-air (OTA) software update, free of charge.  Owners may contact Tesla customer service at 1-877-798-3752.  Tesla's number for this recall is SB-24-00-003.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",No,No,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,FLAT_RCL_POST_2010.zip,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,SRC-NHTSA-001,RCL.txt,2026-08-07,reported,POTAFF = potential units affected as reported to NHTSA; not confirmed repairs completed
287562,24V051000,TESLA,MODEL 3,2019,ELECTRICAL SYSTEM: INSTRUMENT CLUSTER/PANEL,SB-24-00-003,V,2193869,2024-02-21,2024-01-30,OVSC,"Tesla, Inc. (Tesla) is recalling certain 2012-2023 Model S, 2016-2024 Model X, 2017-2023 Model 3, 2019-2024 Model Y, and 2024 Cybertruck vehicles.  An incorrect font size is displayed on the instrument panel for the Brake, Park, and Antilock Brake System (ABS) warning lights.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard number 105, ""Hydraulic and Electric Brake Systems"" and 135, ""Light Vehicle Brake Systems.""","Warning lights with a smaller font size can make critical safety information on the instrument panel difficult to read, increasing the risk of a crash.","Tesla began releasing an over-the-air (OTA) software update, free of charge.  Owners may contact Tesla customer service at 1-877-798-3752.  Tesla's number for this recall is SB-24-00-003.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",No,No,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,FLAT_RCL_POST_2010.zip,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,SRC-NHTSA-001,RCL.txt,2026-08-07,reported,POTAFF = potential units affected as reported to NHTSA; not confirmed repairs completed
287564,24V051000,TESLA,MODEL 3,2020,ELECTRICAL SYSTEM: INSTRUMENT CLUSTER/PANEL,SB-24-00-003,V,2193869,2024-02-21,2024-01-30,OVSC,"Tesla, Inc. (Tesla) is recalling certain 2012-2023 Model S, 2016-2024 Model X, 2017-2023 Model 3, 2019-2024 Model Y, and 2024 Cybertruck vehicles.  An incorrect font size is displayed on the instrument panel for the Brake, Park, and Antilock Brake System (ABS) warning lights.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard number 105, ""Hydraulic and Electric Brake Systems"" and 135, ""Light Vehicle Brake Systems.""","Warning lights with a smaller font size can make critical safety information on the instrument panel difficult to read, increasing the risk of a crash.","Tesla began releasing an over-the-air (OTA) software update, free of charge.  Owners may contact Tesla customer service at 1-877-798-3752.  Tesla's number for this recall is SB-24-00-003.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",No,No,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,FLAT_RCL_POST_2010.zip,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,SRC-NHTSA-001,RCL.txt,2026-08-07,reported,POTAFF = potential units affected as reported to NHTSA; not confirmed repairs completed
